Iteracion,Tiempo (milisegundos)
21400,67.08569800108671
21500,67.26687099970877
21600,67.43749799951911
21700,67.53367200121284
21800,67.6414390001446
21900,67.745644999668
22000,67.85543899983168
22100,67.96020300127566
22200,68.0633620005101
22300,68.15974500030279
22400,68.26527800038457
22500,68.35789000056684
22600,68.45615900121629
22700,68.54751400090754
22800,68.63733199983835
22900,68.72701100073755
23000,68.81187000125647
23100,69.21207099966705
23200,69.32116600126028
23300,69.42006400041282
23400,69.52643500082195
23500,69.62428500130773
23600,69.81223300099373
23700,69.91560100018978
23800,70.00402200035751
23900,70.10522500053048
24000,70.1884080003947
24100,70.27620100043714
24200,70.40736600011587
24300,70.49439099989831
24400,70.58302100002766
24500,70.67318900115788
24600,70.77676600031555
24700,70.88495299965143
24800,70.99146400019526
24900,71.0970670003444
25000,71.21307600103319
25100,71.31232300028205
25200,71.42197700031102
25300,71.53225900046527
25400,71.64170300029218
25500,71.74947100132704
25600,71.85507399961352
25700,71.977648999542
25800,72.09302899986506
25900,72.20422000065446
26000,72.31429200060666
26100,72.4217809997499
26200,72.5338090006262
26300,85.0632429998368
26400,85.19405900128186
26500,85.28841700032353
26600,85.37194900028408
26700,85.47364100068808
26800,85.58748500049114
26900,85.70663800090551
27000,88.85397700034082
27100,88.94309700094163
27200,89.02823599986732
27300,89.11442200094461
27400,89.19271600060165
27500,89.27694700099528
27600,89.35140000097454
27700,89.43535100109875
27800,89.51609000004828
27900,89.5966190006584
28000,89.6786850001663
28100,89.75264899991453
28200,89.83611099980772
28300,89.91391600109637
28400,89.99011499993503
28500,90.06966600008309
28600,90.14391000010073
28700,90.23456600122154
28800,90.33018100075424
28900,90.41964999958873
29000,90.51261099986732
29100,90.60117200016975
29200,90.68798699975014
29300,90.77675800025463
29400,90.86329399980605
29500,90.94040000066161
29600,91.02239600010216
29700,91.10823300108314
29800,91.24526599980891
29900,91.33585200086236
30000,91.42064199969172
30100,91.50654900074005
30200,91.58603000082076
30300,91.6875120010227
30400,91.77223199978471
30500,91.85387800075114
30600,91.93573400005698
30700,92.02010500058532
30800,92.11544100008905
30900,92.20044000074267
31000,92.2871850002557
31100,92.37546700052917
31200,92.46186299994588
31300,92.55398599989712
31400,92.67949400097132
31500,92.75981299951673
31600,92.84600000083447
31700,92.92555100098252
31800,93.01327400095761
31900,93.09743500128388
32000,93.1769859995693
32100,93.25905200093985
32200,93.33706600032747
32300,93.41864299960434
32400,93.49931200034916
32500,93.58074899949133
32600,93.66204600036144
32700,93.75067700073123
32800,93.84594300016761
32900,93.94833300076425
33000,94.04373900033534
33100,94.14410400018096
33200,94.2464940007776
33300,94.34176000021398
33400,94.44868900068104
33500,94.55038100108504
33600,94.63950099982321
33700,94.7256870009005
33800,94.81725100055337
33900,94.92501899972558
34000,95.0262919999659
34100,95.12553900107741
34200,95.25635500065982
34300,95.33967800065875
34400,95.43173100054264
34500,95.51917500048876
34600,95.61360200121999
34700,95.70370000042021
34800,95.79184200055897
34900,95.89527999982238
35000,95.99159299954772
35100,96.08720900118351
35200,96.17821400053799
35300,101.63372899964452
35400,101.75839900039136
35500,101.87594499997795
35600,101.96848700009286
35700,102.04943500086665
35800,102.1245160009712
35900,102.20853799954057
36000,102.29241899959743
36100,102.3739260006696
36200,102.45836600102484
36300,102.53638100065291
36400,102.61530400067568
36500,102.73543400131166
36600,102.81184200011194
36700,102.89551400020719
36800,102.97520500048995
36900,103.06544299982488
37000,103.17656300030649
37100,103.2605140004307
37200,103.34739900007844
37300,103.42234100028872
37400,103.50196200050414
37500,103.58291000127792
37600,103.6686770003289
37700,103.7499749995768
37800,103.82547499984503
37900,103.9045380000025
38000,103.98821000009775
38100,104.06866900064051
38200,104.1479410007596
38300,104.22686400078237
38400,104.30047800019383
38500,104.38240399956703
38600,104.46684399992228
38700,104.54800200089812
38800,104.62860099971294
38900,104.71024800091982
39000,104.80516400001943
39100,104.89239799976349
39200,104.97683900035918
39300,105.0609300006181
39400,105.1419479995966
39500,105.23204500041902
39600,105.31732399947941
39700,105.39862100034952
39800,105.47789300046861
39900,105.55744400061667
40000,105.63944000005722
40100,105.71990000084043
40200,105.79442200064659
40300,105.87411300092936
40400,105.95052099972963
40500,106.02909499965608
40600,106.12415100075305
40700,106.20041999965906
40800,106.28437200002372
40900,106.37586599960923
41000,106.47427500039339
41100,106.56821400113404
41200,106.6597780007869
41300,106.781794000417
41400,106.84898300096393
41500,106.92420400120318
41600,106.99698100052774
41700,107.06661400012672
41800,107.2303960006684
41900,107.30603600107133
42000,107.38530800119042
42100,107.46807200089097
42200,107.55041700042784
42300,107.63443900085986
42400,107.71678400039673
42500,107.79256300069392
42600,107.87260400131345
42700,107.95047900080681
42800,108.0263980012387
42900,108.0997330006212
43000,108.17425600066781
43100,108.26728700101376
43200,108.35354300029576
43300,108.43707600049675
43400,108.51962999999523
43500,108.61796900071204
43600,108.71386400051415
43700,108.80591700039804
43800,108.8839320000261
43900,108.96013100072742
44000,109.03605000115931
44100,109.12314400076866
44200,109.20542000047863
44300,109.28469200059772
44400,109.35851600021124
44500,109.43059400096536
44600,109.50749099999666
44700,109.58173399977386
44800,109.6515769995749
44900,109.73601800017059
45000,109.89805399999022
45100,109.99436699971557
45200,110.07789999991655
45300,110.15493700094521
45400,110.24824700132012
45500,110.35350099951029
45600,110.41552099958062
45700,110.47789099998772
45800,110.53865499980748
45900,110.60025599971414
46000,110.65836600027978
46100,110.7891819998622
46200,110.89359700120986
46300,110.97426600009203
46400,111.05605200119317
46500,111.2240949999541
46600,111.31475100107491
46700,111.39863299950957
46800,111.51638800092041
46900,111.58197100088
47000,111.6434330008924
47100,111.70356800034642
47200,111.77690299972892
47300,111.84262499958277
47400,111.91100200079381
47500,111.9773530010134
47600,112.03839600086212
47700,112.10502600111067
47800,112.16774499975145
47900,112.22969599999487
48000,112.28885300084949
48100,112.35031500086188
48200,112.41701500117779
48300,112.51717000082135
48400,112.58163500018418
48500,112.64337700046599
48600,112.70518800057471
48700,112.77007200010121
48800,112.84215000085533
48900,112.94488899968565
49000,113.038200000301
49100,113.12557299993932
49200,113.2303379997611
49300,113.34090000018477
49400,113.43728299997747
49500,113.55189600028098
49600,113.63961900025606
49700,113.74389399960637
49800,113.84544599987566
49900,113.93079400062561
50000,114.02033299952745
50100,114.10987200029194
50200,114.21051600016654
50300,114.31828400120139
50400,114.46048500016332
50500,114.56091899983585
50600,114.65234399959445
50700,114.91516300104558
50800,115.01671500131488
50900,115.11149200052023
51000,115.226244000718
51100,115.31403700076044
51200,115.40993200056255
51300,115.52719799987972
51400,115.64942399971187
51500,115.75048699975014
51600,115.85022300109267
51700,115.9403900001198
51800,116.04250100068748
51900,116.14754500053823
52000,116.51477999985218
52100,116.62555100023746
52200,116.71048000082374
52300,116.80155600048602
52400,116.8874629996717
52500,116.96813100017607
52600,117.04963800124824
52700,117.13554500043392
52800,117.23653800040483
52900,117.32929000072181
53000,117.41421900130808
53100,117.50536500103772
53200,117.59664900042117
53300,117.70588400028646
53400,117.81022999994457
53500,117.90486700087786
53600,118.00837500020862
53700,118.09414200112224
53800,118.19066500104964
53900,118.29319499991834
54000,118.40592200122774
54100,118.51215299963951
54200,118.59191399998963
54300,118.67900799959898
54400,118.77001400105655
54500,118.86067000031471
54600,118.94532000087202
54700,119.0330430008471
54800,119.10966099984944
54900,119.23153700120747
55000,119.313044000417
55100,119.39357300102711
55200,119.48450900055468
55300,119.57362800091505
55400,119.66617000102997
55500,119.75696700066328
55600,119.83763500116765
55700,119.92165699973702
55800,120.00106799975038
55900,120.08571800030768
56000,120.16533900052309
56100,120.2422359995544
56200,120.32185800001025
56300,120.39686900004745
56400,120.48354399949312
56500,120.57189599983394
56600,120.6515870001167
56700,120.7402180004865
56800,120.8180229999125
56900,120.90323200076818
57000,120.98236400075257
57100,121.06261300109327
57200,121.14272399991751
57300,121.22339200042188
57400,121.319287000224
57500,121.41182900033891
57600,121.49522200040519
57700,121.58867200091481
57800,121.66808300092816
57900,121.75720299966633
58000,121.84157400019467
58100,121.92308100126684
58200,122.01562299951911
58300,122.09182099997997
58400,122.18136000074446
58500,122.2674770001322
58600,122.35233600065112
58700,122.43775399960577
58800,122.51597900129855
58900,122.59434300102293
59000,122.67438299953938
59100,122.75526100024581
59200,122.83425400033593
59300,122.9310560002923
59400,123.0146580003202
59500,123.10768900066614
59600,123.21447999961674
59700,123.2992690000683
59800,123.3803570009768
59900,123.45467000082135
60000,123.54371999949217
60100,123.62739199958742
60200,123.7175590004772
60300,123.80367599986494
60400,123.8884650003165
60500,123.98910900019109
60600,124.08172100037336
60700,124.17496200092137
60800,124.26219600066543
60900,124.35173499956727
61000,124.45063300058246
61100,124.53646999970078
61200,124.63187500089407
61300,124.72050600126386
61400,124.81542300060391
61500,124.91061899997294
61600,125.00581500120461
61700,125.09458599984646
61800,125.18517300114036
61900,125.28253399953246
62000,125.37018700130284
62100,125.46286899968982
62200,125.55066099949181
62300,125.64271499961615
62400,125.73267300054431
62500,125.829824000597
62600,125.93221400119364
62700,126.02692200057209
62800,126.12218800000846
62900,126.20767600089312
63000,126.29302399978042
63100,126.38123599998653
63200,126.50848999992013
63300,126.60976199992001
63400,126.73380400054157
63500,126.8222250007093
63600,126.90617600083351
63700,126.97951200045645
63800,127.0572469998151
63900,127.21446399949491
64000,127.31615499965847
64100,127.4176369998604
64200,127.50780500099063
64300,127.6088680010289
64400,127.69568300060928
64500,127.79157700017095
64600,127.88796100020409
64700,127.98071300052106
64800,128.07276600040495
64900,128.15713600069284
65000,128.24534800089896
65100,128.33698200061917
65200,128.42924500070512
65300,128.51578100025654
65400,128.60881200060248
65500,128.70694100111723
65600,128.8207160010934
65700,128.93665499985218
65800,129.03066400066018
65900,129.14318099990487
66000,129.23376800119877
66100,129.34237400069833
66200,129.45216700062156
66300,129.5450580008328
66400,129.65652799978852
66500,129.76590199954808
66600,129.8656380008906
66700,129.96376799978316
66800,139.5296190008521
66900,139.65373000130057
67000,139.74676099978387
67100,139.83923299983144
67200,139.92905200086534
67300,140.02354899980128
67400,140.1156029999256
67500,140.20744599960744
67600,140.2970550004393
67700,140.4152300003916
67800,140.5186670012772
67900,140.62657500058413
68000,140.80732900090516
68100,140.89938200078905
68200,141.0205600000918
68300,141.16143300011754
68400,141.3134819995612
68500,141.40700200013816
68600,141.48906700126827
68700,141.58223799988627
68800,141.70341600105166
68900,141.77207200042903
69000,141.83653699979186
69100,141.89897600002587
69200,141.97189299948514
69300,142.03663700073957
69400,142.12037900090218
69500,142.18659000098705
69600,142.25426799990237
69700,142.33144500106573
69800,142.4087610002607
69900,142.47888400033116
70000,142.552288999781
70100,142.62394800037146
70200,142.69742299988866
70300,142.7717359997332
70400,142.84486200101674
70500,142.90974600054324
70600,142.97463000006974
70700,143.04656800068915
70800,143.11906599998474
70900,143.28368600085378
71000,143.38635499961674
71100,143.51423799991608
71200,143.61579000018537
71300,143.70917000062764
71400,143.78865100070834
71500,143.8769330009818
71600,143.95844000019133
71700,144.0502840001136
71800,144.163708999753
71900,144.25073300115764
72000,144.34739600121975
72100,144.429532000795
72200,144.52563600055873
72300,144.6114029996097
72400,144.69402800127864
72500,144.79571899957955
72600,144.8801589999348
72700,157.40114200115204
72800,157.51994500122964
72900,157.62918000109494
73000,157.7155060004443
73100,157.79373000003397
73200,157.87216399982572
73300,157.9598869998008
73400,158.11563700065017
73500,158.21230000071228
73600,158.3290079999715
73700,158.4038100000471
73800,158.49223100021482
73900,158.57087500020862
74000,158.6414160002023
74100,158.75735600106418
74200,158.85366900078952
74300,158.93978600017726
74400,159.07646900042892
74500,159.2829950004816
74600,159.3655489999801
74700,159.44181800074875
74800,159.52975000068545
74900,159.61607700027525
75000,159.69234500080347
75100,159.78237299993634
75200,159.85577800124884
75300,159.93498000130057
75400,160.01348400115967
75500,160.11873700097203
75600,160.2098130006343
75700,160.28929400071502
75800,160.38253500126302
75900,160.47549599967897
76000,160.56147300079465
76100,160.64989400096238
76200,160.73007399961352
76300,160.85292799957097
76400,160.94295600056648
76500,161.10583000071347
76600,161.2043789997697
76700,161.2824630010873
76800,161.37158299982548
76900,161.45343900099397
77000,161.532501000911
77100,161.61512600071728
77200,161.71730600111187
77300,161.77443800121546
77400,161.83701699972153
77500,161.8971520010382
77600,161.95651900023222
77700,162.0165839996189
77800,162.07567100040615
77900,162.15068300068378
78000,162.21626500040293
78100,162.2833150010556
78200,162.34533599950373
78300,162.4021180011332
78400,162.465326000005
78500,162.5295120012015
78600,162.58713200129569
78700,162.6506200004369
78800,162.70775100030005
78900,162.77326400019228
79000,162.83717099949718
79100,162.89395300112665
79200,162.95590399950743
79300,163.0108700003475
79400,163.0707959998399
79500,163.1289050001651
79600,163.26915000006557
79700,163.34458100050688
79800,163.41568100079894
79900,163.4943240005523
80000,163.57338700070977
80100,163.65517299994826
80200,163.7354230005294
80300,163.8087579999119
80400,163.88321099989116
80500,163.9601080007851
80600,164.0358180012554
80700,164.11969999969006
80800,164.325667001307
80900,164.40982799977064
81000,164.4946170002222
81100,164.5757050011307
81200,164.65665300004184
81300,164.73417900130153
81400,164.81624500080943
81500,164.8996380008757
81600,164.97367100045085
81700,165.05001000128686
81800,165.16210800036788
81900,165.23900500126183
82000,165.34146500006318
82100,165.43624200113118
82200,165.52647900022566
82300,165.61469100043178
82400,165.69375400058925
82500,165.79928700067103
82600,165.8986029997468
82700,165.9814369995147
82800,166.06273500062525
82900,166.14710500091314
83000,166.24348900094628
83100,166.33288799971342
83200,166.41544200107455
83300,166.50980000011623
83400,166.58816399984062
83500,166.6692520007491
83600,166.75138800032437
83700,166.82709800079465
83800,166.903715999797
83900,166.975863000378
84000,167.05827799998224
84100,167.1791070010513
84200,167.2616610005498
84300,167.36761300079525
84400,167.44332300126553
84500,167.56450100056827
84600,167.64454100094736
84700,167.7238830011338
84800,167.797358000651
84900,167.88410300016403
85000,167.96442300081253
85100,168.05556800030172
85200,168.14371000044048
85300,168.23199200071394
85400,168.3164320010692
85500,168.3984980005771
85600,168.48866499960423
85700,168.56465400010347
85800,168.6402940005064
85900,168.71991600096226
86000,168.79262199997902
86100,168.8880279995501
86200,168.97295700013638
86300,169.05690900050104
86400,169.14281599968672
86500,169.2195030003786
86600,169.31902999989688
86700,169.40780000016093
86800,169.48609399981797
86900,169.56697300076485
87000,169.64715300127864
87100,169.74018399976194
87200,169.82434500008821
87300,169.8985879998654
87400,169.98575199954212
87500,170.06125199981034
87600,170.1434580013156
87700,170.22845700010657
87800,170.29941700026393
87900,170.37380000017583
88000,170.44434200040996
88100,170.52396300062537
88200,170.60218700021505
88300,170.6816690005362
88400,170.76087100058794
88500,170.8318310007453
88600,170.90663300082088
88700,170.9813650008291
88800,171.0547710005194
88900,171.12768699973822
89000,171.23042600043118
89100,171.30906900018454
89200,171.39818900078535
89300,171.47578500024974
89400,171.5512150004506
89500,171.62322399951518
89600,171.6927170008421
89700,171.77171000093222
89800,171.8450450003147
89900,171.9189389999956
90000,171.99087800085545
90100,172.06365399993956
90200,172.1566850002855
90300,172.24056700058281
90400,172.32598499953747
90500,172.40860900096595
90600,172.48285200074315
90700,172.5672230012715
90800,172.65229200012982
90900,172.76767300069332
91000,172.8405189998448
91100,172.9131560008973
91200,172.9955710005015
91300,173.07861400023103
91400,173.15257799997926
91500,173.23185000009835
91600,173.30281100049615
91700,173.377752000466
91800,173.45374100096524
91900,173.52749600075185
92000,173.60942200012505
92100,173.6912080012262
92200,173.79275999963284
92300,173.87433700077236
92400,173.95046599954367
92500,174.03350900113583
92600,174.10551699995995
92700,174.18171600066125
92800,174.2578450012952
92900,174.33264699950814
93000,174.40570300072432
93100,174.47645400092006
93200,174.55111600086093
93300,174.62857200019062
93400,174.70700599998236
93500,174.791237000376
93600,174.86701700091362
93700,174.93902499973774
93800,175.01578200049698
93900,175.0886289998889
94000,175.1835460010916
94100,175.25730000063777
94200,175.33063500002027
94300,175.42317700013518
94400,175.5147420000285
94500,175.59813399985433
94600,175.68124799989164
94700,175.75891300104558
94800,175.85103600099683
94900,175.93834000080824
95000,176.02040600031614
95100,176.10302999988198
95200,176.18935600109398
95300,176.3279950004071
95400,176.42235300131142
95500,176.50260199978948
95600,176.58885900117457
95700,176.66722300089896
95800,176.7506150007248
95900,176.8744470011443
96000,176.9548369999975
96100,177.0521280001849
96200,177.13614900037646
96300,177.22946000099182
96400,177.31809099949896
96500,177.4000860005617
96600,177.500870000571
96700,177.5876850001514
96800,177.67701400071383
96900,177.75733399949968
97000,177.83423100039363
97100,177.91036000102758
97200,177.98271800018847
97300,178.06129099987447
97400,178.19001200050116
97500,178.27158899977803
97600,178.348975000903
97700,178.42426600120962
97800,178.50214100070298
97900,178.6145879998803
98000,178.69483800046146
98100,178.77871900051832
98200,178.86707100085914
98300,178.95388600043952
98400,179.06668199971318
98500,179.1986859999597
98600,179.29458099976182
98700,179.38712299987674
98800,179.4668140001595
98900,179.56347599998116
99000,179.6519680004567
99100,179.73584900051355
99200,179.82070900127292
99300,179.90074899978936
99400,179.9982500001788
99500,180.14659699983895
99600,180.25045300088823
99700,180.34159900061786
99800,180.43553700111806
99900,180.55021999962628
100000,180.62131999991834
100100,180.70611000061035
100200,180.77637200057507
100300,180.84649400040507
100400,180.92423000000417
100500,181.00084800086915
100600,181.0690839998424
100700,181.14730899967253
100800,181.2149870004505
100900,181.28636600077152
101000,181.3594920001924
101100,181.4295450001955
101200,181.56462099961936
101300,181.6694559995085
101400,181.79286799952388
101500,181.90524600073695
101600,182.03494499996305
101700,182.12189900130033
101800,182.21730500087142
101900,182.29580900073051
102000,182.3749410007149
102100,182.45316500030458
102200,182.56149199977517
102300,182.64523399993777
102400,182.7405690010637
102500,182.95484800077975
102600,183.05451400019228
102700,183.22821400128305
102800,183.31167600117624
102900,183.3861290011555
103000,183.47964899986982
103100,183.56220399960876
103200,183.63945000059903
103300,183.72486799955368
103400,183.8027430009097
103500,183.89130400121212
103600,183.9746970012784
103700,184.05166400037706
103800,184.12988799996674
103900,184.2018270008266
104000,184.27788599953055
104100,184.35373600013554
104200,184.42567400075495
104300,184.4992190003395
104400,184.572553999722
104500,184.65545799955726
104600,184.73787300102413
104700,184.81169700063765
104800,184.89571800082922
104900,184.968144999817
105000,185.04930300079286
105100,185.12703800015152
105200,185.205333000049
105300,185.28537300042808
105400,185.3582889996469
105500,185.43721199966967
105600,185.51599499955773
105700,185.5931010004133
105800,185.67139600031078
105900,185.7449399996549
106000,185.8202309999615
106100,185.89789699949324
106200,185.97472400031984
106300,186.05630099959671
106400,186.14095100015402
106500,186.23230599984527
106600,186.33916600048542
106700,186.4309390000999
106800,186.5166370011866
106900,186.59639799967408
107000,186.66973300091922
107100,186.75913199968636
107200,186.8400100003928
107300,186.91551100090146
107400,187.01049700006843
107500,187.09193400107324
107600,187.2279890011996
107700,187.32171799987555
107800,187.41467900015414
107900,187.51043399982154
108000,187.59557300060987
108100,187.69286500103772
108200,187.787432000041
108300,187.87760000117123
108400,187.97433200106025
108500,188.05940099991858
108600,188.164095999673
108700,188.2717940006405
108800,188.37160000018775
108900,188.5227400008589
109000,188.61989200115204
109100,188.7112470008433
109200,188.79666499979794
109300,188.88424799963832
109400,188.96743099950254
109500,189.04719199985266
109600,189.13763900101185
109700,189.22606000117958
109800,189.31664700061083
109900,189.4015760011971
110000,189.4937690012157
110100,189.58728899993002
110200,189.67459299974144
110300,189.79234800115228
110400,189.88440100103617
110500,189.96702600084245
110600,190.0506980009377
110700,190.16419300064445
110800,190.24995999969542
110900,190.33600700087845
111000,190.4495020005852
111100,190.5287740007043
111200,190.62082700058818
111300,190.71385800093412
111400,190.79522500000894
111500,190.873239999637
111600,190.95062600076199
111700,191.0493149999529
111800,191.1498189996928
111900,191.2633140012622
112000,191.35054800100625
112100,191.43456900119781
112200,191.52054600045085
112300,191.60659299977124
112400,191.69361700117588
112500,191.78322600014508
112600,191.98821500129998
112700,192.09514500014484
112800,192.1963480003178
112900,192.29210299998522
113000,192.38282900117338
113100,192.4697140008211
113200,192.5660970006138
113300,192.67044300027192
113400,192.75837500020862
113500,192.85140600055456
113600,192.9708380009979
113700,193.06023699976504
113800,193.1580180004239
113900,193.2686490006745
114000,193.36168000102043
114100,193.45128899998963
114200,193.54264399968088
114300,193.6661259997636
114400,193.77766600064933
114500,193.88564299978316
114600,193.97532200068235
114700,194.0770130008459
114800,194.1853400003165
114900,194.28409800119698
115000,194.39752300083637
115100,194.49244000017643
115200,194.66914300061762
115300,194.7668530009687
115400,194.86086199991405
115500,194.94530300050974
115600,195.0263900011778
115700,195.11138899996877
115800,195.22921499982476
115900,195.32168699987233
116000,195.41408899985254
116100,195.50705100037158
116200,195.59058300033212
116300,195.67963300086558
116400,195.76323500089347
116500,195.843973999843
116600,195.93511900119483
116700,196.01851200126112
116800,196.11922500096262
116900,196.22091699950397
117000,196.30472899973392
117100,196.39678199961782
117200,196.5238269995898
117300,196.6312450002879
117400,196.70318400114775
117500,196.7717000003904
117600,196.846502000466
117700,196.9148079995066
117800,197.04862800054252
117900,197.15430000051856
118000,197.24914699979126
118100,197.3470670003444
118200,197.4396090004593
118300,197.58418500050902
118400,197.68412999995053
118500,197.81522599980235
118600,197.89114500023425
118700,198.01281199976802
118800,198.11974100023508
118900,198.22925500012934
119000,198.3236140012741
119100,198.4140600003302
119200,198.54501600004733
119300,198.6857500001788
119400,198.78939700126648
119500,198.96302700042725
119600,199.07610299997032
119700,199.17954100109637
119800,199.26258400082588
119900,199.3694439996034
120000,199.4634530004114
120100,199.55348099954426
120200,199.64602299965918
120300,199.7326980009675
120400,199.883069999516
120500,199.95598700083792
120600,200.03218500129879
120700,200.10726699978113
120800,200.17738899961114
120900,200.2561719994992
121000,200.3311139997095
121100,200.40354100055993
121200,200.4775750003755
121300,200.5677420012653
121400,200.66650000028312
121500,200.7455630004406
121600,200.82343799993396
121700,200.89293199963868
121800,200.97583599947393
121900,201.124043000862
122000,201.22342900000513
122100,201.31646000035107
122200,201.40627899952233
122300,201.49497899971902
122400,201.5861250013113
122500,201.67936499975622
122600,201.7797990012914
122700,201.87520500086248
122800,201.96753800101578
122900,202.0658069998026
123000,202.23664299957454
123100,202.35726200044155
123200,202.46600800007582
123300,202.55813100002706
123400,202.6440380010754
123500,202.74356400035322
123600,202.874170999974
123700,202.95812200009823
123800,203.04004799947143
123900,203.12518700025976
124000,203.25488599948585
124100,203.34896400012076
124200,203.48152700066566
124300,203.62002599984407
124400,203.73533700034022
124500,203.85497800074518
124600,203.92621800117195
124700,204.0425760000944
124800,204.14168400131166
124900,204.23562300018966
125000,204.34492699988186
125100,204.44522199966013
125200,204.5848380010575
125300,204.6845740005374
125400,204.7724370006472
125500,204.86344200000167
125600,204.97463300079107
125700,205.06053999997675
125800,205.15392000041902
125900,205.27886900119483
126000,205.4234440010041
126100,205.5193390008062
126200,205.60322100110352
126300,205.70386400073767
126400,205.79263500124216
126500,205.88943799957633
126600,205.99015100114048
126700,206.0845790002495
126800,206.18194000050426
126900,206.27448300085962
127000,206.41647399961948
127100,206.53862900100648
127200,206.63934300094843
127300,206.74557400122285
