Iteracion,Tiempo (milisegundos)
35600,95.5932080000639
35700,95.66186300106347
35800,95.7351990006864
35900,95.8426170013845
36000,95.89500000141561
36100,95.95017600059509
36200,96.00150999985635
36300,96.0587120000273
36400,96.11828800104558
36500,96.17171800136566
36600,96.23408799991012
36700,96.28870500065386
36800,96.35261199995875
36900,96.41644800081849
37000,96.47001800127327
37100,96.52219100110233
37200,96.57450300082564
37300,96.68792800046504
37400,96.78508000075817
37500,96.848776999861
37600,96.91561700031161
37700,96.98050099983811
37800,97.05244000069797
37900,97.15909000113606
38000,97.20825900137424
38100,97.2587560005486
38200,97.31022999994457
38300,97.36624500155449
38400,97.4287539999932
38500,97.47492000088096
38600,97.52974699996412
38700,97.58569200150669
38800,97.64436000026762
38900,97.70826600119472
39000,97.76162600144744
39100,97.81177400052547
39200,97.86471500061452
39300,97.91507200151682
39400,97.96808299981058
39500,98.02046500146389
39600,98.07242800109088
39700,98.1325630005449
39800,98.18808799982071
39900,98.24766500107944
40000,98.30577400140464
40100,98.35396600142121
40200,98.40844300016761
40300,98.46110500022769
40400,98.52165899984539
40500,98.58137500099838
40600,98.6329190004617
40700,98.69752399995923
40800,98.76038300059736
40900,98.82380000129342
41000,98.88721800036728
41100,98.93848299980164
41200,98.991772999987
41300,99.04324700124562
41400,99.0960490014404
41500,99.1523420009762
41600,99.20402600057423
41700,99.25452299974859
41800,99.30711499974132
41900,99.36054500006139
42000,99.42102900147438
42100,99.47054699994624
42200,99.52055500075221
42300,99.57126099988818
42400,99.62427200004458
42500,99.68203200027347
42600,99.72966499999166
42700,99.78218699991703
42800,99.83736300095916
42900,99.89449500106275
43000,99.95651600137353
43100,100.0670079998672
43200,100.14502200111747
43300,100.21374800056219
43400,100.27863200008869
43500,100.34498300030828
43600,100.4146170001477
43700,100.5109999999404
43800,100.57113500125706
43900,100.69713200069964
44000,100.78192200139165
44100,100.85260300152004
44200,100.91315700113773
44300,100.97901900112629
44400,101.05815100111067
44500,101.1576770003885
44600,101.21641500107944
44700,101.2679600007832
44800,101.33703500032425
44900,101.3900450002402
45000,101.45639600045979
45100,101.52135000005364
45200,101.57317399978638
45300,101.62562600150704
45400,101.6761230006814
45500,101.72927300073206
45600,101.7836810015142
45700,101.83327000029385
45800,101.88418500125408
45900,101.93586900085211
46000,101.99167400039732
46100,102.05076100118458
46200,102.10042000003159
46300,102.15196400135756
46400,102.20434600114822
46500,102.2620370015502
46600,102.32922600023448
46700,102.37699799984694
46800,102.43461900018156
46900,102.49594100005925
47000,102.55866000056267
47100,102.62934100069106
47200,102.68032700009644
47300,102.7309630010277
47400,102.78313600085676
47500,102.83363300003111
47600,102.8898560013622
47700,102.94126100093126
47800,102.99797300063074
47900,103.06180999986827
48000,103.1638510003686
48100,103.26023400016129
48200,103.33447699993849
48300,103.39726600050926
48400,103.4663410000503
48500,103.53981600143015
48600,103.65966700017452
48700,103.72063999995589
48800,103.77511800080538
48900,103.84747499972582
49000,103.90439700149
49100,103.97256400063634
49200,104.04170900024474
49300,104.09478900022805
49400,104.14933700114489
49500,104.20025300048292
49600,104.2555680014193
49700,104.31039500050247
49800,109.14884600043297
49900,109.24096900038421
50000,109.31989200040698
50100,109.40202699974179
50200,109.48786400072277
50300,109.56455199979246
50400,109.63998300023377
50500,109.71310800127685
50600,109.7883290015161
50700,109.87290900014341
50800,109.94163500145078
50900,110.01692599989474
51000,110.09668700024486
51100,110.17868300154805
51200,110.27311000041664
51300,110.34330300055444
51400,110.41698700003326
51500,110.49304600059986
51600,110.5680580008775
51700,110.64607300050557
51800,110.71780100092292
51900,110.79232400096953
52000,110.87089800089598
52100,110.94947100058198
52200,111.02979100123048
52300,111.10570999979973
52400,111.17590200155973
52500,111.2555229999125
52600,111.33521400019526
52700,111.41811800003052
52800,111.5179240014404
52900,111.59426300041378
53000,111.68589700013399
53100,111.7619560007006
53200,111.84974900074303
53300,111.93803000077605
53400,112.01087700016797
53500,112.08756400085986
53600,112.15824600122869
53700,112.23297800123692
53800,112.31113200075924
53900,112.38251200132072
54000,112.46157400123775
54100,112.53560800105333
54200,112.6470079999417
54300,112.74143600091338
54400,112.8143520001322
54500,112.88629000075161
54600,112.95927600003779
54700,113.04567200131714
54800,113.14128700084984
54900,113.2114100009203
55000,113.29487200081348
55100,113.37917300127447
55200,113.46717500127852
55300,113.57201000116765
55400,113.64939600042999
55500,113.72950600087643
55600,113.80780000053346
55700,113.87973800115287
55800,113.96110600046813
55900,114.0460350010544
56000,114.13145300000906
56100,114.21617300063372
56200,114.30647999979556
56300,114.3986029997468
56400,114.4780839998275
56500,114.54946400038898
56600,114.62664100155234
56700,114.71436400152743
56800,114.80474000051618
56900,114.88771400041878
57000,114.96202700026333
57100,115.06281100027263
57200,115.14822900108993
57300,115.24265700019896
57400,115.33743400126696
57500,115.41125800088048
57600,115.49905100092292
57700,115.56952200084925
57800,115.64697800017893
57900,115.7266690004617
58000,115.79811900109053
58100,115.87606400065124
58200,115.94856099970639
58300,116.02825199998915
58400,116.11150499992073
58500,116.18225600011647
58600,116.25293700024486
58700,116.32487600110471
58800,116.40289000049233
58900,116.48502600006759
59000,116.57191099971533
59100,116.67779299989343
59200,116.76132499985397
59300,116.84227300062776
59400,116.93565400131047
59500,117.00640500150621
59600,117.07953000068665
59700,117.15426200069487
59800,117.22829600051045
59900,117.31043200008571
60000,117.38285900093615
60100,117.46450600028038
60200,117.55062200129032
60300,117.63883400149643
60400,117.73458900116384
60500,117.81309200078249
60600,117.88405300118029
60700,117.95990299992263
60800,118.04825400002301
60900,118.13597699999809
61000,118.21957900002599
61100,118.29570800065994
61200,118.39558400027454
61300,118.4828180000186
61400,118.57892199978232
61500,118.67181299999356
61600,118.74570700153708
61700,118.82358200103045
61800,118.89349500089884
61900,118.9706020001322
62000,119.04945500008762
62100,119.13291800022125
62200,119.21449400112033
62300,119.28929600119591
62400,119.37234000116587
62500,119.4549640007317
62600,119.52843900024891
62700,119.60275200009346
62800,119.67846200056374
62900,119.77247100137174
63000,119.86787700094283
63100,119.94156100042164
63200,120.03110000118613
63300,120.11588899977505
63400,120.20975900068879
63500,120.31717700138688
63600,120.38953500054777
63700,120.46238100156188
63800,120.53899900056422
63900,120.61477900110185
64000,120.72960100136697
64100,120.80139899998903
64200,120.8862590007484
64300,120.97635599970818
64400,121.07036500051618
64500,121.1725460011512
64600,121.25300499983132
64700,121.32703900150955
64800,121.40770700015128
64900,121.50115800090134
65000,121.59677300043404
65100,121.68163200095296
65200,121.77613000012934
65300,121.88201200030744
65400,121.9778370000422
65500,122.0760360006243
65600,122.16781000047922
65700,122.24212300032377
65800,122.32188400067389
65900,122.39347300119698
66000,122.47889100015163
66100,122.55795400030911
66200,122.63198699988425
66300,122.71286600083113
66400,122.786760000512
66500,122.86875499971211
66600,122.95019200071692
66700,123.02275899983943
66800,123.09798000007868
66900,123.16963900066912
67000,123.24988900125027
67100,123.3333520013839
67200,123.40717600099742
67300,123.48477200046182
67400,123.56495100073516
67500,123.64701700024307
67600,123.73928000032902
67700,123.81526900082827
67800,123.88909300044179
67900,123.9645240008831
68000,124.03925600089133
68100,124.12313700094819
68200,124.19284100085497
68300,124.28084300085902
68400,124.36360700055957
68500,124.44378700107336
68600,124.53241800144315
68700,124.60365800000727
68800,124.70423199981451
68900,124.7862280011177
69000,124.86871300078928
69100,124.9526640009135
69200,125.0302600003779
69300,125.10932200029492
69400,125.19823200069368
69500,125.28407000005245
69600,125.37123399972916
69700,125.45637200027704
69800,125.5308250002563
69900,125.60800200141966
70000,125.68161600083113
70100,125.75893300026655
70200,125.83855400048196
70300,125.91063200123608
70400,125.99311700090766
70500,126.0647760014981
70600,126.14572400040925
70700,126.22681200131774
70800,126.29972800053656
70900,126.37501900084317
71000,126.4480750001967
71100,126.53244500048459
71200,126.61646600067616
71300,126.68987200036645
71400,126.78674400039017
71500,126.86880999989808
71600,126.96093299984932
71700,127.05501100048423
71800,127.12695000134408
71900,127.19937700033188
72000,127.27299199998379
72100,127.34856200031936
72200,127.43307200074196
72300,127.50403300113976
72400,127.58379300124943
72500,127.66537000052631
72600,127.7489030007273
72700,127.84647300094366
72800,127.9196690004319
72900,127.99307399988174
73000,128.07227599993348
73100,128.15678600035608
73200,128.2459060009569
73300,128.3247590009123
73400,128.40696400031447
73500,128.4971320014447
73600,128.5877180006355
73700,128.70149300061166
73800,128.7915900014341
73900,128.86646199971437
74000,129.01194499991834
74100,129.095897000283
74200,129.17377199977636
74300,129.25437100045383
74400,129.33266500011086
74500,129.43233100138605
74600,129.5067840013653
74700,129.58836000040174
74800,129.6721720006317
74900,129.74459900148213
75000,129.8209380004555
75100,129.89238700084388
75200,129.9731259997934
75300,130.0522579997778
75400,130.125803001225
75500,130.20535400137305
75600,130.2822520006448
75700,130.36620300076902
75800,130.4553930014372
75900,130.52837900072336
76000,130.60220300033689
76100,130.67609700001776
76200,130.75047999992967
76300,130.83093900047243
76400,130.90092200040817
76500,130.97754000127316
76600,131.05862700007856
76700,131.14181100018322
76800,131.2377049997449
76900,131.3063610009849
77000,131.3789280001074
77100,131.454219000414
77200,131.5385890007019
77300,131.62952500022948
77400,131.70418700017035
77500,131.7949130013585
77600,131.88403300009668
77700,131.97245500050485
77800,132.063110999763
77900,132.14790100045502
78000,132.22095600143075
78100,132.29729500040412
78200,132.38082700036466
78300,132.45793400146067
78400,132.5351110007614
78500,132.60530300065875
78600,132.70825200155377
78700,132.78556800074875
78800,132.8666559997946
78900,132.94879100099206
79000,133.022127000615
79100,133.09874500147998
79200,133.17375600151718
79300,133.25889500044286
79400,133.34361400082707
79500,133.41743900068104
79600,133.50243800133467
79700,133.57116300053895
79800,133.65371800027788
79900,133.73759900033474
80000,133.8068140000105
80100,133.8719779998064
80200,133.93783999979496
80300,134.00419100001454
80400,134.0783639997244
80500,134.14296900108457
80600,134.22929500043392
80700,134.34425700083375
80800,134.4050900004804
80900,134.47479300014675
81000,134.5243120007217
81100,134.57648500055075
81200,134.63152100145817
81300,134.69298300147057
81400,134.76177900098264
81500,134.81367200054228
81600,134.87373699992895
81700,134.9361770004034
81800,135.00099099986255
81900,135.0701360013336
82000,135.12971200048923
82100,135.18349100090563
82200,135.2376899998635
82300,135.2914690002799
82400,135.34734300151467
82500,135.40084300003946
82600,135.45259700156748
82700,135.52921500056982
82800,135.5835530012846
82900,135.63977600075305
83000,135.69739700108767
83100,135.75012800097466
83200,135.8053740002215
83300,135.85454400070012
83400,135.91090700030327
83500,135.96810900047421
83600,136.01888500154018
83700,140.95309000089765
83800,141.0318040009588
83900,141.1042309999466
84000,141.18881100043654
84100,141.27897800132632
84200,141.3270300012082
84300,141.37431400083005
84400,141.4227850008756
84500,141.47509800083935
84600,141.52028600126505
84700,141.56994500011206
84800,141.61960300058126
84900,141.67436000145972
85000,141.7336570005864
85100,141.7775180004537
85200,141.8242429997772
85300,141.87243499979377
85400,141.9243290014565
85500,141.9834160003811
85600,142.0276960004121
85700,142.0778440013528
85800,142.13036600127816
85900,142.18463400006294
86000,142.24323200061917
86100,142.2917030006647
86200,142.3377999998629
86300,142.38564200140536
86400,142.43418300151825
86500,142.48153700120747
86600,142.5296590011567
86700,142.57456800155342
86800,142.62646100111306
86900,142.67472300119698
87000,142.72570800036192
87100,142.77809100039303
87200,142.82355900108814
87300,142.87321700155735
87400,142.9209200013429
87500,142.9765850007534
87600,143.03238900005817
87700,143.07855600118637
87800,143.13931900076568
87900,143.18946699984372
88000,143.25092899985611
88100,143.30875900015235
88200,143.3547850009054
88300,143.39969400130212
88400,143.4455110002309
88500,143.49321400001645
88600,143.54413000121713
88700,143.59099500067532
88800,143.64624000154436
88900,143.69834300130606
89000,143.81812399998307
89100,143.9133210014552
89200,143.97862400114536
89300,144.04155199974775
89400,144.1041320003569
89500,144.17614000104368
89600,144.26113899983466
89700,144.3158960007131
89800,144.42673700116575
89900,144.4839390013367
90000,144.54400400072336
90100,144.6093770004809
90200,144.7564660012722
90300,144.81799800135195
90400,144.8805080000311
90500,144.9409920014441
90600,145.00182500109076
90700,145.06992200016975
90800,145.1271240003407
90900,145.19445300102234
91000,145.28210600093007
91100,145.33260199986398
91200,145.38275000080466
91300,145.42654100060463
91400,145.4756410010159
91500,145.52034000121057
91600,145.5695799998939
91700,145.62007600069046
91800,145.66729000024498
91900,145.72267600148916
92000,145.77107700146735
92100,145.8247870001942
92200,145.87919400073588
92300,145.9248719997704
92400,145.9717360008508
92500,146.01685500144958
92600,146.06546599976718
92700,146.11575300060213
92800,146.16115100122988
92900,146.21541900001466
93000,146.26696300134063
93100,146.32430400140584
93200,146.38828100077808
93300,146.43207200057805
93400,146.47698100097477
93500,146.52503400109708
93600,146.58188600093126
93700,146.64711900055408
93800,146.69133000075817
93900,146.74385200068355
94000,146.80307899974287
94100,146.86321400105953
94200,146.9309620000422
94300,146.97852500155568
94400,147.02490100078285
94500,147.07253400050104
94600,147.1189090013504
94700,147.16752000153065
94800,147.21487400121987
94900,147.2667670007795
95000,147.31726399995387
95100,147.36943699978292
95200,147.42160900123417
95300,147.4725250005722
95400,147.51910999976099
95500,147.5691880006343
95600,147.621291000396
95700,147.67940000072122
95800,147.73555400036275
95900,147.7823489997536
96000,147.84911900013685
96100,147.89675199985504
96200,147.96003000065684
96300,148.0208630003035
96400,148.06716900132596
96500,148.11480200104415
96600,148.16019999980927
96700,148.2095790002495
96800,148.26154300011694
96900,148.3084770012647
97000,148.36672599986196
97100,148.4202260002494
97200,148.4827360007912
97300,148.55006400123239
97400,148.59567200019956
97500,148.65301300026476
97600,148.70364900119603
97700,148.76175899989903
97800,148.8332080002874
97900,148.87790800072253
98000,148.93517900072038
98100,148.99580300040543
98200,149.05761400051415
98300,149.13318500109017
98400,149.1804680004716
98500,149.22852000035346
98600,149.27685200050473
98700,149.3247640002519
98800,149.3756100013852
98900,149.42275400087237
99000,149.4695490002632
99100,149.5195570010692
99200,149.56963399983943
99300,149.6205500010401
99400,149.67041799984872
99500,149.7152570001781
99600,149.7648460008204
99700,149.81171000003815
99800,149.86157800070941
99900,149.91123700141907
100000,149.95642499998212
100100,150.05183100141585
100200,150.12726099975407
100300,150.19480000063777
100400,150.26492200046778
100500,150.32170500047505
100600,150.38707800023258
100700,150.44574600085616
100800,150.50671900063753
100900,150.5667840000242
101000,150.63124900124967
101100,150.7273530010134
101200,150.77470700070262
101300,150.82715900056064
101400,150.88338300026953
101500,150.92738400027156
101600,150.972433000803
101700,151.01971700042486
101800,151.07112099975348
101900,151.12741500139236
102000,151.1717650014907
102100,151.2218430005014
102200,151.27401500009
102300,151.3268170002848
102400,151.39072300121188
102500,151.4352830015123
102600,151.48179900087416
102700,151.52852400019765
102800,151.57615699991584
102900,151.62539600022137
103000,151.6710730008781
103100,151.7179380003363
103200,151.7659200001508
103300,151.8138330001384
103400,151.86384000070393
103500,151.9130800012499
103600,151.9573600012809
103700,152.0042250007391
103800,152.05283600091934
103900,152.10347199998796
104000,152.15292100049555
104100,152.1965030003339
104200,152.25265699997544
104300,152.2998710013926
104400,152.354348000139
104500,152.4081980008632
104600,152.4517100006342
104700,152.49927300028503
104800,152.5433440003544
104900,152.59363100118935
105000,152.65348600037396
105100,152.7002809997648
105200,152.75503800064325
105300,152.80239200033247
105400,152.860082000494
105500,152.91700500063598
105600,152.96386899985373
105700,153.0095470007509
105800,153.0582970008254
105900,153.11319399997592
106000,153.17374800145626
106100,153.21956500038505
106200,153.27257600054145
106300,153.32684400118887
106400,153.38732800073922
106500,153.45284100063145
106600,153.49782000109553
106700,153.54489400051534
106800,153.59413300082088
106900,153.64169700071216
107000,153.69310100004077
107100,153.73863900080323
107200,153.78738900087774
107300,153.83928300067782
107400,153.88977900147438
107500,153.94097400084138
107600,153.98958500102162
107700,154.0897400006652
107800,154.15993200056255
107900,154.2291470002383
108000,154.29340300150216
108100,154.3548640012741
108200,154.41255499981344
108300,154.48128000088036
108400,154.54330100119114
108500,154.60874400101602
108600,154.67691100016236
108700,154.74130600132048
108800,154.83650300092995
108900,154.88029400072992
109000,154.9286260008812
109100,155.01872299984097
109200,155.08507400006056
109300,155.15945699997246
109400,155.22280500084162
109500,155.30040000006557
109600,155.37471299991012
109700,155.42947000078857
109800,155.48667200095952
109900,155.54436200112104
110000,155.61937400139868
110100,155.6980870012194
110200,155.76290100067854
110300,155.86110100150108
110400,155.9162070006132
110500,155.97438600100577
110600,156.04443900100887
110700,156.0887200012803
110800,156.13516500033438
110900,156.18209999985993
111000,156.22847600094974
111100,156.28029900044203
111200,156.3243700005114
111300,156.3703970015049
111400,156.41851900145411
111500,156.46831700019538
111600,156.52181700058281
111700,156.5728719998151
111800,156.63342600129545
111900,156.74608300067484
112000,156.81753200106323
112100,156.8954070005566
112200,156.9623870011419
112300,157.02287100069225
112400,157.10619400069118
112500,157.17491899989545
112600,157.2509790007025
112700,157.36726700142026
112800,157.41294500045478
112900,157.46120600029826
113000,157.50506800040603
113100,157.5534690003842
113200,157.60410500131547
113300,157.65034100040793
113400,157.7148070000112
113500,157.76565200090408
113600,157.83025700040162
113700,157.89178900048137
113800,157.9376060012728
113900,157.98475000075996
114000,158.03329100087285
114100,158.09698799997568
114200,158.1623609997332
114300,158.20950500108302
114400,158.26998900063336
114500,158.32579400017858
114600,158.38900200091302
114700,158.4618480000645
114800,158.50864300131798
114900,158.55627600103617
115000,158.60677300021052
115100,158.65447599999607
115200,158.70790600031614
115300,158.75176700018346
115400,158.79856200143695
115500,158.84794100001454
115600,158.89885700121522
115700,158.953125
115800,159.00124699994922
115900,159.04755300097167
116000,159.09469700045884
116100,159.14323800057173
116200,159.19268700107932
116300,159.24080900102854
116400,159.28802300058305
116500,159.3400560002774
116600,159.39083200134337
116700,159.44510000012815
116800,159.49755199998617
116900,159.54134299978614
117000,159.58960499987006
117100,159.63339699991047
117200,159.7014940008521
117300,159.81017000041902
117400,159.8668820001185
117500,159.93497900106013
117600,159.99294900149107
117700,160.0591599997133
117800,160.1308890003711
117900,160.18753200024366
118000,160.25053000077605
118100,160.31157300062478
118200,160.4247190002352
118300,160.48108199983835
118400,160.53018200024962
118500,160.582704000175
118600,160.69661800004542
118700,160.76778800040483
118800,160.8467110004276
118900,160.90635700151324
119000,160.9664220008999
119100,161.02851300127804
119200,161.08843800053
119300,161.156605001539
119400,161.22044200077653
119500,161.311447000131
119600,161.36124500073493
119700,161.41041500121355
119800,161.46580000035465
119900,161.51238599978387
120000,161.55980900116265
120100,161.60723300091922
120200,161.66359600052238
120300,161.722753001377
120400,161.77269100025296
120500,161.82234900072217
120600,161.88374100066721
120700,161.9410130009055
120800,162.00198600068688
120900,162.05730200000107
121000,162.10276900045574
121100,162.15138000063598
121200,162.19677800126374
121300,162.24622699990869
121400,162.29686300083995
121500,162.3430300001055
121600,162.41014900058508
121700,162.4593880008906
121800,162.52224700152874
121900,162.5819630008191
122000,162.6281289998442
122100,162.67618099972606
122200,162.7245829999447
122300,162.7898860014975
122400,162.85239499993622
122500,162.89967900142074
122600,162.96128100156784
122700,163.01603800058365
122800,163.08148100040853
122900,163.1516730003059
123000,163.19909700006247
123100,163.2465900015086
123200,163.29561999998987
123300,163.34199600107968
123400,163.39577500149608
123500,163.44676000066102
123600,163.49921200051904
123700,163.54894100129604
123800,163.6000660005957
123900,163.65733700059354
124000,163.7068560011685
124100,163.75560700148344
124200,163.80610300041735
124300,163.8581360001117
124400,163.91212500073016
124500,163.95926900021732
124600,164.0103940013796
124700,164.06473200023174
124800,164.11914000101388
124900,164.17634100094438
125000,164.22991100139916
125100,164.27691500075161
125200,164.32797100022435
125300,164.43140800110996
125400,164.4943369999528
125500,164.558663001284
125600,164.63416300155222
125700,164.7176250014454
125800,164.78195100091398
125900,164.8591280002147
126000,164.93665300123394
126100,164.9958100002259
126200,165.05880900099874
126300,165.12697600014508
126400,165.23355600051582
126500,165.29369099996984
126600,165.34202300012112
126700,165.4042530003935
126800,165.4588000010699
126900,165.5251510012895
127000,165.59436600096524
127100,165.64185900054872
127200,165.68886400014162
